shot_id,shot_made_flag
1,0.3454113143541394
8,0.35404775285179285
17,0.6866366468279332
20,0.7785545933612759
33,0.3477132350661383
34,0.35612158614679834
35,0.4579543921846459
36,0.47711880274795926
37,0.5601787704182081
38,0.3516627012894237
45,0.46775557893820635
50,0.3404631796055129
55,0.3088381769428672
60,0.31903442482349764
66,0.3404631796055129
67,0.3477132350661383
71,0.35194863778445873
80,0.3446985823238333
85,0.3524049418405113
86,0.6445718067087961
95,0.6262220166736128
104,0.3503311085455058
113,0.3451548863798859
123,0.3516627012894237
126,0.7014142224935294
133,0.6656713340778337
141,0.3446985823238333
144,0.3468472102688109
150,0.7398216395660687
152,0.3558356496517633
153,0.703966376408174
156,0.5124395111734735
159,0.8422566770931956
165,0.8005039039576346
172,0.35501141931157465
182,0.8392767557243006
192,0.3477132350661383
193,0.6398216395660687
196,0.3477132350661383
202,0.34563940177113284
210,0.33918214727130935
211,0.33405952097834696
228,0.9272433369725238
257,0.34716577932351245
260,0.34716577932351245
264,0.34987480448945324
267,0.6262220166736128
279,0.8066917501288235
282,0.3558356496517633
293,0.3446985823238333
299,0.7014142224935294
300,0.6262220166736128
301,0.6715172367224523
317,0.34347637225038885
327,0.35287050978710177
328,0.34563940177113284
335,0.39550905377298934
346,0.6922148291890705
348,0.3545040569078454
365,0.3477132350661383
390,0.6617109621436095
391,0.7356549131217367
392,0.7483589976896169
397,0.33121682557651067
418,0.3446985823238333
428,0.3044216069965478
434,0.5767508820306034
439,0.41095445607183995
440,0.3552555613494709
456,0.3477132350661383
459,0.35194863778445873
472,0.35404775285179285
480,0.3404631796055129
491,0.32701403282163677
497,0.35404775285179285
509,0.34123109810241714
511,0.34312444316163243
523,0.28266416201746486
533,0.3496467170724598
544,0.3679497571951921
546,0.32820185337733104
555,0.7356549131217367
558,0.34123109810241714
560,0.3477132350661383
573,0.34563940177113284
591,0.3730797290968565
596,0.32874141591962147
597,0.35790736008469864
601,0.6235795316452932
605,0.3566000192782927
617,0.3127845015692939
628,0.3742749460703406
634,0.3477132350661383
646,0.34563940177113284
649,0.3446985823238333
651,0.7368490836905708
654,0.8130346164883472
656,0.39550905377298934
657,0.35612158614679834
669,0.34987480448945324
670,0.8223244204631444
693,0.6197016465896457
694,0.32190198673177167
699,0.3477132350661383
711,0.34987480448945324
718,0.3477132350661383
722,0.3516627012894237
723,0.3288317740141415
725,0.6495996345851157
734,0.3510302468622389
735,0.39550905377298934
737,0.6436033513581005
746,0.3489564135672334
747,0.5477018108880914
766,0.3399970595412321
767,0.3516627012894237
771,0.3516627012894237
773,0.34563940177113284
774,0.34563940177113284
783,0.3516627012894237
784,0.35287050978710177
789,0.34563940177113284
792,0.3510826129871313
804,0.34347637225038885
809,0.35497971308552423
812,0.35497971308552423
813,0.333052582771031
817,0.3489564135672334
820,0.3489564135672334
825,0.32945885778431216
826,0.33369426050263257
829,0.3468472102688109
855,0.33951736512170505
859,0.7519427692769127
862,0.3413052619216755
870,0.3352819624033846
876,0.3481916681976327
880,0.31485833486429937
886,0.9356714020623323
889,0.7014142224935294
